,city_name,city_avg_wait,store_location,location_wait,load_time
178,Los Angeles,14,Hawthorne,20,2024-07-22 16:12
179,Los Angeles,14,Hawthorne Business Center,5,2024-07-22 16:12
180,Los Angeles,14,Inglewood,15,2024-07-22 16:12
181,Los Angeles,14,Lakewood,15,2024-07-22 16:12
182,Los Angeles,14,Los Feliz,20,2024-07-22 16:12
183,Los Angeles,14,Monterey Park,10,2024-07-22 16:12
184,Los Angeles,14,Northridge,15,2024-07-22 16:12
185,Los Angeles,14,Norwalk,20,2024-07-22 16:12
186,Los Angeles,14,Oxnard,15,2024-07-22 16:12
187,Los Angeles,14,Pacoima,15,2024-07-22 16:12
188,Los Angeles,14,San Dimas,10,2024-07-22 16:12
189,Los Angeles,14,Santa Clarita,15,2024-07-22 16:12
190,Los Angeles,14,Signal Hill,60,2024-07-22 16:12
191,Los Angeles,14,Simi Valley,5,2024-07-22 16:12
192,Los Angeles,14,Torrance,5,2024-07-22 16:12
193,Los Angeles,14,Van Nuys,20,2024-07-22 16:12
194,Los Angeles,14,Westlake Village,20,2024-07-22 16:12
195,Los Angeles,14,Woodland Hills,15,2024-07-22 16:12
196,Dallas/Fort Worth,15,Arlington,20,2024-07-22 16:12
197,Dallas/Fort Worth,15,Dallas,15,2024-07-22 16:12
198,Dallas/Fort Worth,15,Dallas Business Center,10,2024-07-22 16:12
199,Dallas/Fort Worth,15,Duncanville,30,2024-07-22 16:12
200,Dallas/Fort Worth,15,E Plano,10,2024-07-22 16:12
201,Dallas/Fort Worth,15,Fort Worth,15,2024-07-22 16:12
202,Dallas/Fort Worth,15,Frisco,20,2024-07-22 16:12
203,Dallas/Fort Worth,15,Lewisville,20,2024-07-22 16:12
204,Dallas/Fort Worth,15,McKinney,15,2024-07-22 16:12
205,Dallas/Fort Worth,15,N Fort Worth,10,2024-07-22 16:12
206,Dallas/Fort Worth,15,Rockwall,10,2024-07-22 16:12
207,Dallas/Fort Worth,15,Southlake,15,2024-07-22 16:12
208,Dallas/Fort Worth,15,W Plano,5,2024-07-22 16:12
209,Las Vegas,15,SW Henderson (Saint Rose Pkwy),20,2024-07-22 16:12
210,Las Vegas,15,Henderson (Marks St),10,2024-07-22 16:12
211,Las Vegas,15,Summerlin,20,2024-07-22 16:12
212,Las Vegas,15,Centennial,15,2024-07-22 16:12
213,Las Vegas,15,Las Vegas Business Center,10,2024-07-22 16:12
214,San Diego,11,Carlsbad,5,2024-07-22 16:12
215,San Diego,11,Carmel Mountain,5,2024-07-22 16:12
216,San Diego,11,Chula Vista,5,2024-07-22 16:12
217,San Diego,11,El Centro,5,2024-07-22 16:12
218,San Diego,11,La Mesa,1,2024-07-22 16:12
219,San Diego,11,La Quinta,10,2024-07-22 16:12
220,San Diego,11,Mission Valley,15,2024-07-22 16:12
221,San Diego,11,Morena,15,2024-07-22 16:12
222,San Diego,11,Palm Desert,15,2024-07-22 16:12
223,San Diego,11,Poway,15,2024-07-22 16:12
224,San Diego,11,Rancho Del Rey,10,2024-07-22 16:12
225,San Diego,11,San Diego Business Center,10,2024-07-22 16:12
226,San Diego,11,San Marcos,10,2024-07-22 16:12
227,San Diego,11,Santee,20,2024-07-22 16:12
228,San Diego,11,SE San Diego,20,2024-07-22 16:12
229,San Diego,11,Vista,10,2024-07-22 16:12
